Pu,Ca,NAC,EXA,GPe,GPi,SNc,RN,SNr,PBP,VTA,VeP,HN,HTH,MN,STH,sample_n,tr
-0.50037545,-0.82518697,0.00065869297,-0.30642697,0.8266654,0.101353094,1.3220663,-1.5954772,-1.0939032,0.7124522,-1.3263388,-1.3859125,1.279516,0.5029296,0.48340067,1.2364545,254,190.5
1.0914044,0.24324498,0.062136702,-0.42289373,1.7094232,1.659715,0.34348252,1.6094918,2.1132932,-0.041252006,-1.1945518,-0.47177976,1.0141146,1.8412956,-0.5293262,-0.16411509,255,191.25
0.6130599,0.70070046,0.0327935,0.6277403,0.9728847,0.97849274,0.5463274,0.7618723,-0.8656324,0.39156225,-1.1740655,-0.57953364,0.5241357,1.941952,-2.0484166,1.5013359,256,192.0
0.7982562,0.96163976,1.0906465,0.52463317,0.58637154,0.2314801,0.5004549,0.49206504,-0.80965614,0.06529535,-2.3807628,-1.4464017,-0.10628458,0.4422907,-1.734503,2.1070154,257,192.75
0.9792639,1.2316698,-0.040148903,0.36444566,0.56397915,1.7856458,0.34766036,0.17001915,-1.8626229,0.27342713,-0.3498675,-0.6212067,-1.2826246,-0.17738111,-1.0721351,2.58867,258,193.5
0.39003012,0.7622016,0.70174325,1.7790323,1.5653673,1.1675763,-0.5504285,-0.075842135,-1.0426583,0.10151635,-0.97144514,-0.55253524,0.392594,0.16856347,0.7903924,-0.115646295,259,194.25
-0.5934224,-0.37102455,-0.39924636,1.0952773,-0.86908597,1.5002147,-1.8318882,0.17146803,0.14662632,-0.20054838,-1.3896168,-0.19033058,1.7533467,1.1641401,0.91537184,-2.606067,260,195.0
-0.8464796,-0.27436662,-0.4193365,-1.5875771,0.25064254,0.8090864,0.18252762,-0.5224651,-2.0394201,-0.5228846,-0.98043185,-2.0572608,0.97049993,1.5523418,-0.8559846,1.209654,261,195.75
-0.09274775,-0.12845209,0.046422172,0.16778973,0.7180938,0.44524628,-0.3190502,-1.4861529,-0.91818017,-2.747725,0.08262374,-1.406198,-0.022055406,0.6504068,-1.9558408,0.8137298,262,196.5
-0.08091629,-0.119175896,0.23632963,-1.2789712,0.9237955,0.270175,0.08479827,-0.9113701,-0.73468584,-0.43014845,0.34095612,-0.21755712,-0.49984762,-0.17200038,-0.4124353,-0.9802798,263,197.25
-1.3727211,-0.7320076,-0.0514251,-1.5353476,-0.86346555,1.567249,0.53377295,-1.1481693,-1.4990627,-0.6806723,-1.6930926,-1.0297788,-1.0273091,0.58318985,0.12828076,2.0935702,264,198.0
-0.5660605,-0.8533866,-0.37124404,-1.0249964,0.60109156,0.19191597,-0.32687578,0.7250445,-1.333511,-1.7832971,-1.2422243,-1.2353255,0.43087506,1.0636246,1.2917541,1.0842024,265,198.75
0.8556456,-0.6611839,0.58164155,-0.8820173,2.752072,1.0193757,1.1789666,0.6524426,-1.0412183,1.0018288,-0.40823254,-0.7241386,-0.3904621,1.4595734,-0.49172986,1.4226478,266,199.5
-0.14567652,-0.6771853,0.08255619,0.6584037,1.8073562,1.5054749,1.6705567,0.045336682,-1.1941531,-0.5619473,0.81265515,-0.968145,1.1957209,1.4177811,-1.1995317,1.478241,267,200.25
-0.3465121,0.277335,-0.0017016234,0.015283974,0.07545148,-0.41417944,0.19838108,-0.9228294,-0.679121,-0.27722165,0.063046746,-1.4454737,1.4013749,-0.11709435,-1.4597136,0.7972429,268,201.0
0.8757183,0.46796077,0.10218367,1.4982748,-0.45386863,0.60802865,-0.38102728,1.7176834,-1.7504874,-0.23898144,-1.679252,-0.037570383,-1.3284177,0.5864014,-0.32844773,1.8509719,269,201.75
0.94404155,0.36480948,1.062111,-0.03215837,1.1171191,0.4484234,1.4042212,-0.8750428,-0.47208416,0.8559068,-1.3807647,-0.446738,-0.10777303,0.07476685,-0.6268016,0.9162423,270,202.5
0.6538308,0.77917707,-0.4768937,1.090665,1.272148,1.5823252,0.22332257,1.8069342,-1.4847314,0.32276163,-2.8267663,-1.1647593,1.4966279,1.4203589,0.8068886,1.546517,271,203.25
0.59255207,1.1674784,0.5436726,1.1683096,1.4057438,0.5218718,0.99113125,0.79422176,0.7747767,0.37676415,-0.86935204,-0.7643307,2.2382865,1.2863617,0.15074128,0.8525245,272,204.0
-0.1638725,0.4864204,-0.05230336,0.23210648,-0.3138273,0.30004293,0.5548365,-0.5002051,0.9760764,-0.61440134,-0.38204736,-0.5405286,0.28933284,1.9957594,-1.6976548,-0.019872863,273,204.75
-0.75128394,0.01296348,0.030997777,-0.39114887,-1.3172227,0.5218418,0.83095056,1.1975101,0.10591837,-1.0111364,-0.36339596,-1.9426278,-0.83952415,0.34547976,-0.64366925,1.4236398,274,205.5
-0.66617906,0.11565094,-0.8832445,0.6207425,0.39418548,-1.0040596,-1.1510121,1.3031992,-1.5468105,0.3245313,-2.2220697,-0.8608049,-0.04383948,0.26352918,-0.28475097,0.7891593,275,206.25
0.6575571,0.7031586,0.08372458,0.9778563,1.3632786,0.69707793,1.3124412,-0.026791057,-0.7307773,-0.51501197,0.2523861,-0.26978675,-0.18268389,1.5621877,1.8299276,0.3665658,276,207.0
-0.047625016,0.41902885,-0.17773731,0.87312686,-0.5319296,0.8382799,1.8541514,-0.04088468,1.7509217,1.5410316,0.16780359,-0.522308,0.28376666,1.7092705,0.5637207,0.048649162,277,207.75
-0.13411705,0.58915424,0.07568696,0.8083489,0.7593769,1.5341738,2.1690028,-1.0795189,-1.0652407,0.09100057,0.013679143,-1.0953337,0.36605772,0.8985544,-1.2793232,0.4225197,278,208.5
1.7608202,0.8055214,-0.10550065,1.2959251,-0.41751453,-0.77929336,-0.1810978,-0.8991732,-1.9028051,0.16520654,0.28304848,-0.81874126,-1.3432789,-0.7802205,-0.19163898,1.3548144,279,209.25
0.88436747,0.6427242,0.13692972,0.24339849,0.55735517,0.018343367,0.19280832,-0.8754379,-0.5448602,-0.1904183,0.011860279,0.2863369,-1.7212831,-0.18935394,-0.37683228,2.0248349,280,210.0
0.3514351,0.56165034,-0.032613143,0.35310593,-0.41925418,-1.4301832,0.023002526,0.5354523,0.4586444,-0.03307307,0.76012874,0.16135621,-0.60359716,-0.14250493,-1.348086,0.95823437,281,210.75
0.9147485,1.0552366,-0.09072711,0.1553049,1.6521487,1.0786918,0.76276594,3.14164,-0.06507329,-0.9661296,-1.2904458,-1.0251154,1.3631715,0.76659966,1.452797,1.6804539,282,211.5
1.4907365,1.4760511,-0.10892743,0.55536014,0.8122799,0.6836951,0.1773524,0.16899176,2.9763658,-0.35375312,0.048920963,-0.51196414,-0.6098843,0.5495251,0.21122718,0.655165,283,212.25
0.53325874,0.72894645,-0.7072167,0.0071728122,0.4749674,0.008467322,1.0586044,0.32702476,1.0409212,0.3163013,-0.4969694,-0.124578536,-0.48494762,0.92259866,-0.4403108,-0.12941957,284,213.0
-0.09119742,0.11342465,-0.63062793,-1.2261374,0.061222084,-0.16942137,0.52886975,-0.62733746,-0.9925105,0.40249774,1.1201077,-1.681816,0.12782058,0.36014295,-1.1023492,0.59311974,285,213.75
0.5826789,0.16346972,-0.61531335,-0.07710376,-0.58012664,0.4831769,-0.26962754,0.5148256,0.22609939,-0.5617941,0.55458647,-0.95793265,-0.9701201,-0.909992,-1.1043216,1.2158684,286,214.5
0.88512903,0.1874023,-0.4235082,-0.7347441,1.6288866,1.2209129,0.21956322,-2.4813206,-1.3109056,-1.2350248,-0.7026301,-0.035760693,0.5473152,-0.00529622,0.20394439,1.5927314,287,215.25
0.008023633,-0.130632,-1.1281136,0.78282255,0.45739254,0.95718205,0.25758922,-1.10278,0.47866693,-0.78143424,-1.3909245,-0.9282816,0.9725698,0.879905,0.47187483,0.03053895,288,216.0
-0.45310405,0.13118856,-0.49231026,0.57392037,1.4473169,0.13059159,2.0735612,-0.9987242,1.3341738,0.45208183,-1.5959287,-1.4955534,0.7074708,1.7382165,-0.15025994,-0.70295334,289,216.75
0.07969235,-0.26666737,-0.12813146,-0.3619805,0.041238483,0.29337397,-0.030814176,0.114777416,0.38273698,0.6047704,-1.1440972,-1.05199,0.78062963,0.781615,-0.81926197,0.69479597,290,217.5
-0.67099327,-0.27761328,0.048170842,-1.2882593,-0.4785136,0.04726714,-0.6254483,0.38029075,1.2379924,-0.13684686,0.30923903,-1.5459733,-0.37627533,-0.0950925,0.22507077,-0.81272143,291,218.25
-0.98734194,-1.006954,0.54000276,-0.3930733,0.718183,0.46272042,0.4817348,0.64835936,0.16532317,0.41253707,-0.40214097,-1.1694767,-0.17466022,0.23854119,-1.1297696,0.21289544,292,219.0
-0.40039286,-0.8894246,0.22351648,0.3049638,0.3337217,-0.72913384,-0.66087276,-0.9045999,0.026468165,-0.29867858,-0.26773342,-0.12829071,0.25421473,0.11946075,0.81091714,1.4608523,293,219.75
-0.8551288,-1.0223061,0.01188784,0.9160683,0.47235793,-1.3384364,-0.99214953,1.132337,0.8895406,0.14945556,1.0044268,-0.57809126,0.57651824,0.67078876,-0.64229846,0.6435889,294,220.5
-1.0369253,-1.182506,-0.03898835,-0.51812834,0.53933424,0.7418423,-0.6637254,-1.0464845,1.5393363,-1.1956502,2.0920963,-0.814016,0.7953436,1.5754987,-1.6108787,-0.09941351,295,221.25
-1.0370613,-0.16319144,0.6137685,0.14914995,0.14418972,1.0103688,0.24912195,-0.2979155,0.5180492,0.09500496,-0.64907587,-1.1761935,-1.0729781,-0.14002585,-1.123711,0.8164927,296,222.0
-0.33487105,-0.6803392,0.24376345,-0.4351877,-0.60822856,0.10109833,-1.7658798,-0.28160903,2.061797,-0.10611629,0.040649977,1.4380726,-0.5933796,-0.14456145,0.6615571,0.06482456,297,222.75
-0.109610975,-0.7711995,-0.14585344,0.7391018,-1.0306944,-1.3140684,-0.25869122,-0.3185686,0.91866016,0.5339562,0.64901125,2.13297,-0.1459843,-0.7348928,1.6281021,-0.27057922,298,223.5
0.59018576,-0.15099324,0.46117917,0.13009667,-0.0018288564,0.3814491,-0.5126257,0.29132968,-0.71537185,1.9068602,-0.36854044,0.8043566,0.25599778,0.5323405,-1.1861432,-0.5533412,299,224.25
0.8211304,1.0389569,-0.070213534,1.8705771,0.3758523,-0.8980457,0.6116663,0.6438547,-0.5178435,-0.45135581,0.58876276,0.5426438,1.1937053,-0.007831644,-0.87022585,0.74228096,300,225.0
1.2541345,1.1203555,-0.12193661,1.1626158,0.21618421,0.19510809,0.58326536,2.3053217,-0.6270075,1.6803004,-1.6563118,-1.0211442,1.5973542,0.20713009,-1.2324821,1.052442,301,225.75
2.056008,1.7522033,-0.2614227,1.8787519,1.281114,0.5032437,0.2736868,-0.12041487,0.3245893,-0.0965534,-0.31960332,-0.48377475,1.2510649,-0.65636504,-0.14617907,1.1920602,302,226.5
1.9364697,1.4318964,0.47239265,1.9563965,1.6089253,-0.41827074,0.6349897,0.8093428,0.29423547,0.07358205,-0.048861768,-0.8122411,0.7775442,0.13332106,0.8655119,1.0519009,303,227.25
1.1290475,1.8288711,0.42686442,1.4904817,0.87231994,-0.25324038,1.6424347,0.8501748,0.0819416,1.1790938,0.24785508,0.22121516,3.1731412,1.5994443,0.20938033,0.6426871,304,228.0
0.91387814,2.2568746,0.016169343,0.8157921,-0.41044444,0.33876783,1.1328709,-0.5735446,1.3949957,0.823832,0.52283704,-1.0939996,0.8817977,0.6851421,-1.2606087,1.0299128,305,228.75
1.3032554,1.6988188,-0.34256738,1.0548646,0.4565004,0.30257565,-0.55388796,-0.36812016,0.039290827,0.94901735,0.66523576,-1.080075,-1.5644842,-0.604248,-0.4862782,-0.5553088,306,229.5
-0.30353808,0.82912934,0.96140945,-0.16990499,-0.6179081,-0.28065053,-1.815707,1.1535434,-0.27448723,1.1884753,-1.2671072,0.40133336,-0.564099,-0.10261426,0.51614183,0.8992963,307,230.25
-0.16506924,0.41657066,0.41469428,-0.26181558,0.40756735,-0.26178262,1.3224847,0.5999669,0.6373159,-1.0184191,-0.89803946,-0.0059201582,-0.3405448,0.7315404,0.20382406,0.60703236,308,231.0
-0.104851194,0.61206645,0.20922911,-0.5589386,-1.9228641,0.9896876,0.72083414,-0.16896541,-0.018993994,-0.8218525,0.9162173,-0.42497146,-0.20454548,0.93965644,-0.9282423,0.012027018,309,231.75
0.35099992,0.5032567,-0.39291036,-0.45183945,-0.21078685,0.45955828,-1.4561478,-1.0468796,0.65274423,0.5017056,1.5554509,0.75901765,-0.43143323,-0.27113548,0.041211616,0.30475003,310,232.5
-0.0053581544,0.07376893,-0.22580622,0.50247854,-2.4603918,-0.5582738,0.47293276,0.78473824,-0.8883292,-1.6782641,-1.953346,-0.68483585,0.10300534,-0.55425787,0.27111143,0.3523826,311,233.25
0.1701826,-0.3706071,-0.5279424,-0.22265935,1.0662903,0.33764383,-0.86747,0.7826571,0.008114161,0.5255901,-1.0237671,-1.2840015,-0.0848106,0.21228546,1.2547333,-0.22324178,312,234.0
0.7332512,0.5307606,-0.44367677,-1.4285824,-0.27776316,0.04350555,1.8853841,0.27062392,1.2938316,-0.57551455,-0.040025752,0.84327257,0.12768103,-0.028326325,-0.2687937,0.23843338,313,234.75
0.8779486,-0.18327439,-0.18913898,1.5693032,0.9162794,0.28489166,-0.7790309,1.4534609,0.2948069,-0.5568312,-0.40027905,-1.1925348,1.4587733,0.29534876,-1.3264364,0.3902591,314,235.5
0.5853172,0.18976772,-0.22281073,0.6246231,-0.5014412,0.44277352,0.20843859,1.4005901,0.15867186,-0.7181411,0.4915128,-0.98015934,1.7358109,-0.1198974,-1.4384904,0.56265455,315,236.25
1.6074463,1.1558368,0.18044266,-0.7968978,0.8763122,-1.2788354,-0.6683287,0.63355446,-0.30145824,-0.49298218,1.2281308,0.9803913,-0.7731486,-0.4449388,-1.2820909,1.7792935,316,237.0
0.72511876,0.4120253,-0.9823465,0.14165907,0.10045329,-0.1979555,-0.30646786,0.5789713,0.058399104,0.06422336,-0.6469341,-2.4106529,1.458029,0.81635034,0.70095843,1.7573875,317,237.75
0.4931678,0.310451,-0.4404774,-0.22405893,0.08548789,-0.24654144,1.610135,-0.27734143,0.28138995,-0.3355235,-1.3487355,0.24024397,0.80866206,0.4310926,-0.083746895,1.1977582,318,238.5
1.2981149,0.90524054,0.16751973,-0.67537355,0.17162256,0.48786762,0.12717648,-0.41582775,-0.57059693,-1.1927122,0.61141247,-1.2497605,1.1003904,1.6650413,-0.47115806,1.3099858,319,239.25
1.3224578,1.0360348,0.97593987,0.21100155,-0.7927201,0.67949885,-1.3885351,0.30418518,-1.1007602,-0.35331637,-1.8166891,-1.3961596,0.23586494,0.56000483,-2.388636,0.069997735,320,240.0
1.4499928,0.88812596,-0.13211499,0.3436906,-0.55940706,1.4566492,-0.06800322,0.3291849,0.57087123,1.5423248,0.34022966,-0.3209762,-2.0253453,0.18508598,-0.46928504,2.0087006,321,240.75
-0.17551355,0.6041353,0.7167834,-0.35172227,0.23195252,1.0507122,0.75466835,-0.47815582,-1.1501309,-1.7329643,-0.6299132,-0.37210378,-0.80094075,0.0007606273,-0.67598665,0.61827236,322,241.5
-0.48965916,0.20400669,0.18686491,0.6896078,0.015411461,0.87379766,0.28753853,1.4483503,-1.8919481,-2.0017462,-2.2202778,-1.3256514,0.648615,1.0221986,2.109954,1.2446529,323,242.25
0.5176467,0.19510153,-0.3208462,0.18280333,0.183354,-0.3729818,-0.12417737,0.72235745,0.76515394,-0.86199844,0.15478633,-0.29613551,-0.5217635,1.0616667,0.47110572,-0.80965525,324,243.0
-0.741982,-0.5708801,0.24216376,-0.4325158,-1.056566,-0.20036831,-0.985412,-0.926333,0.16987167,-0.34303883,0.84331214,-0.77935344,0.085236974,0.71089077,-0.47857165,-0.45514923,325,243.75
-2.02356,-0.7329816,0.06838644,-0.4531436,-1.722872,-0.35531282,-0.48481762,0.48276588,-0.11414682,-0.7893636,-0.17470235,-0.73219323,-1.9287201,-0.21422927,-0.91010857,0.59761244,326,244.5
-1.6725057,-1.0872394,-0.7227116,0.23391956,0.30776086,-0.60609543,0.5740518,-0.17647325,-0.44502175,0.38345137,0.3921641,-1.0957668,1.2155824,-0.32433712,0.6055078,0.8052117,327,245.25
-1.2653948,-1.5362072,-0.2398897,-1.5416456,-0.4236033,1.4179093,0.31121063,-0.0341935,0.6379788,0.7650537,-0.7139899,-0.9013025,-0.2242907,0.39687842,0.5415584,-1.3917891,328,246.0
-1.7249993,-1.4836112,-0.26432407,-1.4858536,0.4620539,0.8080223,-0.0846239,0.5269698,0.09403284,0.076372646,-1.2789998,-0.10338043,0.44559675,1.3578607,-1.2521906,0.357482,329,246.75
-1.0908332,-1.1650667,-0.55370986,-0.9284577,-1.1540753,-0.68693215,2.7741687,-0.8485942,-0.3831484,0.52110934,-0.68834823,-0.96525645,-0.75610894,-0.062610894,-1.2920524,0.7265565,330,247.5
0.6499142,0.23025832,-0.6005398,-0.7775901,0.36356327,-1.1437329,1.1007036,0.53503084,-0.64968145,-1.654096,-0.5852058,0.2356424,-1.1072977,-0.20431295,-0.7844228,0.55804706,331,248.25
2.1385293,0.9535231,-0.29965824,0.8239828,2.1775882,-0.8398684,-0.7433484,0.5101365,0.7240346,-0.57308125,-0.89555335,-1.1653237,2.144925,0.20807382,1.7934456,2.9289355,332,249.0
1.6157148,1.3327339,-0.13389502,1.2289524,1.1945332,1.7504728,-0.11271796,0.6659566,0.9349342,1.0557859,0.2530749,-0.6345474,0.27288237,0.949446,-0.93060714,0.5890861,333,249.75
2.5346518,2.2417545,0.32362214,2.6319926,-0.49818495,1.0295064,1.3963606,0.41943678,-2.266068,0.19343011,-0.7768537,-0.36525947,1.7307099,0.35294518,-0.50772375,1.6075704,334,250.5
2.0700154,2.5388246,-0.173644,2.5453782,1.5496436,1.0848063,0.5745261,0.40423673,0.09140431,-1.0403185,0.28098744,-0.9020024,-0.36001867,0.045313668,-1.1282732,-0.15485913,335,251.25
1.3314606,2.8351061,0.6675226,0.54599255,0.7915603,-0.055239912,-0.615335,1.0615264,1.7521331,0.015943818,-1.6358953,-0.27689016,0.71100587,0.43661416,0.9906169,0.7018138,336,252.0
-0.5793334,1.0145141,0.2617991,2.141506,0.38410446,0.57411444,-0.24317254,0.20508198,1.150428,0.04618092,1.2684418,-2.2294867,0.21975558,1.0107892,0.37168407,0.2040166,337,252.75
-1.1895647,1.0629822,0.16980948,0.3435952,-0.2838296,0.9801412,1.1217742,0.16577789,-0.10815834,0.20015135,0.5708809,-1.0733352,1.3755054,1.2490768,-0.98633724,0.009575703,338,253.5
-1.0046948,0.264673,0.34727234,0.020118862,0.20315918,0.25328532,-1.2551233,1.0118167,-0.28968698,-2.4585414,1.0970544,0.49613324,-0.42823926,-1.0618358,-1.2420669,0.0525024,339,254.25
-1.3593665,-0.5440719,0.27950537,0.36786506,-0.20217785,0.51945895,-0.4612641,-0.037828866,0.29284123,1.2608888,-0.10795868,-0.82812226,-0.9669881,0.30885696,2.225694,0.923875,340,255.0
-2.132355,-1.3435407,0.86124104,-0.84629637,-0.8095812,0.17205898,0.06423689,-0.96613765,0.94238555,0.536537,1.5374345,-1.1962277,0.37945378,1.3392816,-0.19903164,0.118679695,341,255.75
-2.467335,-1.5943689,0.038400233,-0.8782639,-1.005871,-0.13348396,-0.360438,0.22054546,0.27384722,-1.825882,0.5757563,-0.90987146,-0.48656785,0.50969076,-1.5329863,0.334174,342,256.5
-1.175095,-0.8614105,-0.3959372,-1.2133821,0.52432424,0.68612283,-0.3499062,0.60107327,0.8061819,1.3248626,1.5261393,-0.63681334,-1.4054295,-1.1356729,-0.9923539,-0.2973305,343,257.25
-1.1242604,-0.9729567,-0.4626377,0.49169546,-0.040011812,-0.6289347,1.0919992,-0.21506606,0.34550327,0.30742472,-1.0275447,0.15816605,-0.09478786,0.04697578,-0.5444621,-0.63732535,344,258.0
0.42933232,-0.46160656,-0.22265391,0.3620918,0.6702313,0.81110954,1.0095025,2.5637224,0.40659946,1.6197921,-1.0659776,-1.292787,0.5725258,0.11993966,-0.41691902,1.139525,345,258.75
1.6908106,1.0666927,-1.0720228,1.048662,2.4204245,1.122752,0.8864133,-0.23537669,0.14141497,-0.9122008,-0.21536309,-0.78653806,1.1757044,1.0006897,-1.1811154,1.0092201,346,259.5
1.332603,1.3812484,0.5382776,1.2828678,0.4413789,1.0073866,0.38766718,1.0722744,-0.34904608,1.1058408,0.28021255,-0.8611491,0.07076336,0.26793802,-0.52362347,1.3858863,347,260.25
0.790559,0.7897055,-0.30926418,0.9886075,-0.25713274,-0.4085895,0.79193413,-0.4788144,0.23636208,-1.7133904,-0.6553235,-0.63444686,-0.8866196,-0.43524787,-0.98597103,1.5214547,348,261.0
0.25555947,1.2799523,0.49836397,0.5297861,1.0434964,0.74620336,0.5048699,-0.28424335,-0.5388717,2.3713238,-1.8056307,0.0196359,0.65315014,0.44116384,1.565874,1.3007708,349,261.75
0.27185154,1.4250784,0.384018,-0.07556104,2.3298292,0.5885313,0.82387817,0.80968523,0.5039237,0.9638495,0.17092471,-0.6897313,-0.07033698,1.0009997,-0.18146294,-1.0183039,350,262.5
-0.27614895,0.15433267,0.45679572,-0.36393672,-0.9424856,0.22954686,1.3258047,1.1624473,-0.6583213,-0.018569926,2.6920843,-1.0819699,-0.8801464,-0.31426585,-1.1147959,-0.88528526,351,263.25
-1.7377012,-1.2660381,0.26455933,-0.47572762,-0.91659164,-0.18908355,-0.1099769,1.7528516,-1.0182701,-1.3562058,-1.8888464,-1.0548012,0.28513882,-0.5303967,-0.18650126,-0.53745276,352,264.0
-0.296548,-1.0374726,-0.39192232,-0.9206646,-0.4256329,-1.6036209,0.38902026,0.40431577,0.41347936,-0.9587334,-0.73397046,0.30004492,0.22973284,0.66230917,0.50196344,0.8861543,353,264.75
-0.31798062,-1.1046786,0.015236195,-0.70614827,0.32482275,-1.0279629,0.24782465,0.26772615,0.54198027,0.3120757,0.97155815,-0.7124413,0.010612953,0.6330955,-1.1749574,0.62374884,354,265.5
-0.33653018,-1.1188712,-0.10840204,-0.40380865,-0.36139986,-0.1649854,-0.13876842,0.098918796,0.3518346,-2.1084578,1.675017,-0.58378327,1.583896,0.19666442,-1.3138328,0.31891683,355,266.25
-0.72732186,-1.1132128,0.15731,-0.2176018,1.2382027,1.1090394,-1.2541677,-0.07871354,0.72072035,-0.019630577,-1.5872056,-0.12201867,-1.977839,-0.47542024,0.012650715,0.3529237,356,267.0
0.81890005,-0.39518902,0.3280291,-0.31985018,0.49892095,0.14926465,2.1528215,-2.0438387,0.9228658,-0.6934398,-0.23655984,0.12823658,0.122045085,0.07833053,-0.0048604277,-1.074102,357,267.75
0.73681426,-0.77936256,-0.09961947,1.0315967,-0.93291754,0.385975,0.7515716,-0.8893998,-0.010239842,-1.691491,0.71409214,-0.49609455,0.07805831,0.86714333,-1.4732432,-0.3194743,358,268.5
0.95872885,-0.6098865,-0.26730388,0.39611098,-0.17153335,-0.75072926,0.688095,0.82491165,0.5720369,-0.54149425,-0.15127775,-1.7445519,0.20374699,-0.47491315,-0.9323755,-0.061422233,359,269.25
1.0465536,0.36462396,-0.82786727,0.21173315,1.0460613,0.0080776755,1.040791,-0.7450917,-0.50595796,-0.07395073,-1.6687639,-0.11461751,-1.3400229,-0.8418595,-1.4678466,-0.045107465,360,270.0
1.9569503,0.42672807,0.38885626,-0.42481816,1.5126204,1.1412302,-0.1547544,0.98410374,-0.26207596,-0.43301278,-1.6894656,0.39931872,0.6798647,-0.23687907,0.54045445,-0.34266752,361,270.75
1.4685152,0.59931165,0.24793516,0.3548713,0.59524816,-0.18746501,-0.29373208,1.078913,2.1131332,0.34546074,-0.8714184,-0.48521322,1.0979872,1.3641287,-0.4047287,-0.5407895,362,271.5
1.9816196,1.438668,0.3641631,1.2468128,0.1861196,1.1580749,-0.032237016,-1.0010687,0.7561484,-0.6379569,0.3778715,-0.4985384,1.432896,0.79005235,-1.2455566,0.21215758,363,272.25
1.8238668,2.3528833,0.20174824,0.04696522,-0.005508872,0.26109326,-0.108588934,0.2579265,1.2062215,-0.2752308,0.12654552,0.25617543,-1.1746113,-0.055004623,-1.0823163,1.0356927,364,273.0
2.1817207,1.7091618,0.10521836,0.73479176,1.0629225,0.3210239,-0.75091594,1.7561182,0.13279796,1.0259856,-1.0676028,-1.094193,0.9228773,-0.27145943,2.405326,0.2942889,365,273.75
0.56249744,1.3192834,0.42551565,0.5032579,-0.669473,-0.66896343,0.20705062,-1.097564,1.8170921,0.26850954,-0.47695112,-0.33982328,-0.385958,1.0046055,-0.108049035,0.14773473,366,274.5
0.16754432,1.6193683,-0.4061783,-0.861151,0.43676215,0.38913715,-0.69718295,-0.6030227,-1.8686799,-0.5202812,1.623287,-0.42806882,0.7956614,-0.3701156,-1.3788338,-0.14802988,367,275.25
0.34751847,0.8653065,-0.016616315,-0.4568334,-0.70368594,0.8523671,-0.38949454,0.15023538,-1.7635844,0.40845895,2.2339246,-1.119575,-2.5465195,-0.3235765,-0.34870562,0.8462364,368,276.0
-0.99414164,-0.06834236,-0.23577288,-0.97028583,-0.45661193,0.8911669,-0.6524682,0.1640129,0.7066406,0.93083876,-0.8218786,-0.66156125,0.23137634,0.7042423,0.87342256,-0.53136957,369,276.75
-0.62823683,-0.14672619,-0.4137376,0.08340183,0.51297194,-1.3109363,0.7741068,1.3226141,0.14703774,0.9833269,-0.87388843,-1.303533,-0.6431341,1.5194376,0.4394214,1.5148468,370,277.5
0.029211462,-0.05911254,0.12694739,-1.4052509,-0.57633513,-1.5738279,-0.16191742,1.375485,-0.29672688,1.7410355,0.121137366,-0.39854148,0.77169114,-0.08472543,-1.0065323,0.287845,371,278.25
-0.4211455,-0.4683318,0.103454,-1.5504088,0.66155535,0.48726818,0.22829553,0.15128912,2.7406209,-0.05150687,0.22474799,-0.051201057,-2.74446,-0.7161588,-1.2777013,0.6946812,372,279.0
-0.63838196,-0.7438811,0.46512347,-1.4299661,-1.1301441,-0.7693274,-0.5389621,-0.024183078,-0.4472617,-1.0452985,-0.46803978,-0.66617054,-0.82348454,-0.7456542,-1.3042951,0.54455256,373,279.75
-0.26021048,-0.16040857,-0.23957604,-0.29195413,-0.3480849,-0.90362066,-0.7819115,0.3619822,-0.3802913,0.6339015,-1.8629787,-0.6794184,1.0481551,0.31129378,0.52813333,1.6463815,374,280.5
1.2584591,1.0918311,0.37863868,-0.14895912,1.3202336,-0.55272883,0.29233712,1.1412674,0.41770786,1.3334954,-0.059511267,0.24912226,-0.29952717,0.5556805,0.2957484,-0.40950888,375,281.25
0.71717674,0.8691561,-0.019290294,1.0791821,1.4264188,0.6846991,-0.681483,1.7376252,0.54506594,0.97124,0.8229764,-0.4322837,0.71059495,0.42275384,-1.5864614,0.2903537,376,282.0
-0.33269516,0.72825074,0.3326321,1.2629398,0.7531543,-0.33959207,1.098946,0.8501221,0.90170044,0.4069956,-0.3996656,-1.6505255,0.49004865,-0.42858532,-1.7075745,0.5732223,377,282.75
-0.69068515,0.28007147,0.8481456,0.39741513,0.805522,-0.1415017,1.2758101,0.74849,-0.32212076,-0.18480308,-1.6233516,-0.33720928,0.7477907,0.023847075,0.81067646,1.5699071,378,283.5
-0.08268421,0.07344426,0.2988898,0.24527518,0.82294077,-0.21719806,0.34909016,-1.0925587,-0.055976283,-0.81371325,-0.40563878,0.4338111,1.9657841,0.43151516,-0.13943516,-0.5670981,379,284.25
-0.5823525,-0.65733427,0.48773077,0.72676015,-0.008653614,-0.01332292,1.7623435,-0.6407462,-1.5133939,-0.6251724,-0.41291422,-0.29516882,0.7572796,1.5355093,-1.0206741,-0.01731497,380,285.0
-0.86962575,-0.02873301,0.10888038,-0.53839034,-0.5328886,0.54177374,-0.12459585,-1.3465601,-0.48060977,-1.1408592,1.3185143,-1.3735424,-0.068592705,-0.5377213,-1.0793917,-0.2766132,381,285.75
