cpp,b_t0,b_t1,MC,H,signed_B_diff,ideal_B,lambda_val,p_optimal,trial,subj_id,reward_code,condition,run_n,LR_choice,value_accuracy,value_LR_solution,reward,cumulative_reward,rt,total_trial_time,iti,cp_list,obs_cp_list,high_val_cue,high_p_cue,p_accuracy,p_LR_solution,p_id_solution,id_choice,stim_duration,stim_onset,stim_offset,abs_response_time,epoch_length,epoch_trial,epoch_number,shifted_epoch_trial_run,shifted_epoch_trial
0.2307743472578468,0.552048191402516,1.8873321796813507,0.6820931961762575,0.08333333333333333,0.9242626023876609,1.3352839882788348,10.0,0.65,12,790,0,6510,1,82.0,0.0,76.0,0.0,44.0,0.4533069133758545,1.5008800029754636,7.501984415,0.0,1.0,109.0,109.0,0.0,76.0,109.0,102.0,1.4888339042663576,106.91676712036131,108.40560102462769,107.37007713317873,18.0,4.0,1.0,4.0,4.0
0.1986628452295143,1.6303523759051286,1.797945848743428,0.5262127753144517,0.08333333333333333,1.3352839882788348,0.16759347283829928,10.0,0.65,13,790,0,6510,1,76.0,0.0,82.0,0.0,43.0,0.4927918910980225,1.5536201000213625,8.342266416399998,0.0,1.0,102.0,109.0,1.0,76.0,109.0,109.0,1.5408639907836916,115.93199300765993,117.4728569984436,116.42479205131531,18.0,5.0,1.0,5.0,5.0
0.05554130138823101,1.6044562020253887,3.1484514197559568,0.5498408537558279,0.08333333333333333,0.16759347283829928,1.543995217730568,10.0,0.65,14,790,0,6510,1,82.0,1.0,82.0,3.0,46.0,0.4574599266052246,1.5007920265197752,6.807756658400001,0.0,0.0,102.0,109.0,0.0,76.0,109.0,102.0,1.500046968460083,125.8337731361389,127.33382010459901,126.29123497009277,18.0,6.0,1.0,6.0,6.0
0.04978792282842845,1.5986545686268263,3.271132074813228,0.6748863433134985,0.08333333333333333,1.543995217730568,1.6724775061864012,10.0,0.65,15,790,0,6510,1,82.0,1.0,82.0,3.0,49.0,0.6714229583740234,1.500169038772583,8.796708646499999,0.0,0.0,102.0,109.0,0.0,76.0,109.0,102.0,1.4889111518859866,134.1654679775238,135.6543791294098,134.83689308166504,18.0,7.0,1.0,7.0,7.0
0.04969889394138758,1.593742762577362,3.2277445085458454,0.7358188846052329,0.08333333333333333,1.6724775061864012,1.6340017459684832,10.0,0.65,16,790,0,6510,1,82.0,1.0,82.0,3.0,52.0,0.576646089553833,1.5001869201660158,6.6602143789,0.0,0.0,102.0,109.0,0.0,76.0,109.0,102.0,1.4883301258087158,144.4811429977417,145.96947312355042,145.05779600143433,18.0,8.0,1.0,8.0,8.0
0.7765186226832482,1.5890838509622571,3.3344041157377133,0.7668907756011287,0.08333333333333333,1.6340017459684832,1.7453202647754562,10.0,0.65,17,790,0,6510,1,82.0,0.0,76.0,0.0,51.0,0.4490489959716797,1.5002968311309814,9.7943547361,0.0,1.0,109.0,109.0,0.0,76.0,109.0,102.0,1.501065015792847,152.64626502990723,154.1473300457001,153.0953199863434,18.0,9.0,1.0,9.0,9.0
0.2352377103809341,1.519908581709725,0.5714695395157712,0.3374553395786447,0.08333333333333333,1.7453202647754562,-0.948439042193954,10.0,0.65,18,790,0,6510,1,76.0,0.0,82.0,0.0,50.0,0.42587399482727045,1.5007300376892088,6.8302877675,0.0,1.0,102.0,109.0,1.0,76.0,109.0,109.0,1.5007650852203367,163.96116805076602,165.4619331359863,164.38704705238342,18.0,10.0,1.0,10.0,10.0
0.0559614722001784,1.5152253325313978,2.7301160089344525,0.5220978045174389,0.08333333333333333,-0.948439042193954,1.2148906764030547,10.0,0.65,19,790,0,6510,1,76.0,1.0,76.0,2.0,52.0,0.5609011650085449,1.500727891921997,6.6296212335,0.0,0.0,102.0,109.0,0.0,82.0,109.0,102.0,1.500074863433838,172.31012511253357,173.81019997596738,172.87103199958798,18.0,11.0,1.0,11.0,11.0
0.07080322042885658,1.5143733005082034,2.7312069462815662,0.6635173374044101,0.08333333333333333,1.2148906764030547,1.2168336457733624,10.0,0.65,20,790,0,6510,1,76.0,0.0,82.0,0.0,51.0,0.5622000694274902,1.5001299381256101,6.737836669199999,0.0,1.0,109.0,109.0,0.0,82.0,109.0,102.0,1.4993829727172852,180.45930004119876,181.95868301391602,181.0215041637421,18.0,12.0,1.0,12.0,12.0
0.0750818962138144,1.9198464239184057,2.6440335294704527,0.7062910452897042,0.08333333333333333,1.2168336457733624,0.7241871055520468,10.0,0.65,21,790,0,6510,1,82.0,0.0,76.0,0.0,50.0,0.5164480209350586,1.5006239414215088,6.2146412383,0.0,1.0,102.0,109.0,1.0,82.0,109.0,109.0,1.4883310794830324,188.7250030040741,190.21333408355713,189.24145317077637,18.0,13.0,1.0,13.0,13.0
0.0508983133477564,1.8883235582920228,3.042112278687302,0.7181849462949237,0.08333333333333333,0.7241871055520468,1.1537887203952792,10.0,0.65,22,790,0,6510,1,82.0,1.0,82.0,3.0,53.0,0.5291152000427245,1.5009150505065918,6.253368926,0.0,0.0,102.0,109.0,0.0,76.0,109.0,102.0,1.4879701137542722,196.45718097686768,197.94515109062195,196.98630499839783,18.0,14.0,1.0,14.0,14.0
0.6882630668834743,1.86855854414176,3.1714393717234555,0.7561545305205333,0.08333333333333333,1.1537887203952792,1.3028808275816957,10.0,0.65,23,790,0,6510,1,76.0,0.0,82.0,0.0,52.0,0.5055098533630371,1.5007669925689697,7.115323055599999,0.0,1.0,109.0,109.0,0.0,82.0,109.0,102.0,1.48898983001709,204.222540140152,205.71152997016904,204.7280640602112,18.0,15.0,1.0,-3.0,-3.0
0.08946586908370084,1.6148933102246437,0.7475757935176817,0.33353686417427075,0.08333333333333333,1.3028808275816957,-0.867317516706962,10.0,0.65,24,790,0,6510,1,82.0,0.0,76.0,0.0,51.0,0.5650131702423096,1.5003089904785154,7.2176845819,0.0,1.0,102.0,109.0,1.0,82.0,109.0,109.0,1.4885349273681638,212.85465216636658,214.34318709373477,213.4196779727936,18.0,16.0,1.0,-2.0,-2.0
0.06098107002350073,1.6046142803734926,1.6518721601904758,0.5842526433616922,0.08333333333333333,-0.867317516706962,0.047257879816983366,10.0,0.65,25,790,0,6510,1,82.0,1.0,82.0,2.0,53.0,0.5541770458221436,1.5003521442413332,6.1973386952,0.0,0.0,102.0,109.0,0.0,76.0,109.0,102.0,1.4884860515594485,221.58618998527527,223.07467603683472,222.14037418365479,18.0,17.0,1.0,-1.0,-1.0
0.05796788529485562,1.5982347896165785,1.972578405133105,0.6843487531588519,0.08333333333333333,0.047257879816983366,-0.3743436155165265,10.0,0.65,26,790,0,6510,1,82.0,0.0,76.0,0.0,52.0,0.531764030456543,1.5001959800720217,7.5219071665,1.0,1.0,109.0,102.0,1.0,82.0,102.0,102.0,1.4880521297454832,229.30245900154114,230.79051113128662,229.8342261314392,13.0,0.0,2.0,0.0,0.0
0.0535402813740519,1.8506379086231863,1.9451840343515232,0.7308731971132549,0.08333333333333333,0.3743436155165265,-0.09454612572833664,10.0,0.65,27,790,0,6510,1,76.0,0.0,82.0,0.0,51.0,0.5389490127563477,1.500787019729614,7.186002986699999,0.0,0.0,109.0,102.0,1.0,76.0,102.0,102.0,1.4882910251617434,238.33498311042786,239.82327413558957,238.87393903732297,13.0,1.0,2.0,1.0,1.0
0.377676131368802,1.6729641755338769,1.921348755889107,0.759157019637234,0.08333333333333333,0.09454612572833664,-0.24838458035523026,10.0,0.65,28,790,0,6510,1,82.0,1.0,82.0,4.0,55.0,0.524027109146118,1.5002560615539549,7.833443911,0.0,0.0,109.0,102.0,0.0,76.0,102.0,109.0,1.4881978034973147,247.03309917449954,248.5212969779968,247.5571320056915,13.0,2.0,2.0,2.0,2.0
0.11232418749288768,3.0304594386977786,1.7622153878078517,0.4124665278964362,0.08333333333333333,0.24838458035523026,1.268244050889927,10.0,0.65,29,790,0,6510,1,76.0,1.0,76.0,2.0,57.0,0.5393722057342529,1.5002291202545164,6.5511363568,0.0,0.0,109.0,102.0,0.0,82.0,102.0,109.0,1.4878840446472166,256.38192605972284,257.86981010437006,256.92130303382874,13.0,3.0,2.0,3.0,3.0
0.3928101394577888,2.8585518257552303,0.6452114805687821,0.5929296623021554,0.08333333333333333,-1.268244050889927,2.213340345186448,10.0,0.65,30,790,0,6510,1,76.0,0.0,82.0,0.0,56.0,0.5830700397491455,1.5005810260772705,6.8253593412,0.0,1.0,102.0,102.0,0.0,82.0,102.0,109.0,1.489151954650879,264.4471170902252,265.9362690448761,265.03019309043884,13.0,4.0,2.0,4.0,4.0
0.07532306963387046,2.324898893619684,2.486327248556597,0.42845734491037457,0.08333333333333333,-2.213340345186448,-0.16142835493691265,10.0,0.65,31,790,0,6510,1,82.0,0.0,76.0,0.0,55.0,0.4685051441192626,1.5011868476867676,7.9662051958,0.0,1.0,109.0,102.0,1.0,82.0,102.0,102.0,1.4994788169860838,272.77942514419556,274.27890396118164,273.24793696403503,13.0,5.0,2.0,5.0,5.0
0.1022055336822964,2.9354221369985782,2.4120340525317845,0.6184724126957022,0.08333333333333333,0.16142835493691265,0.5233880844667933,10.0,0.65,32,790,0,6510,1,76.0,0.0,82.0,0.0,54.0,0.5780141353607178,1.5006418228149414,8.316670306,0.0,0.0,109.0,102.0,1.0,76.0,102.0,102.0,1.4994750022888186,282.26162600517273,283.7611010074616,282.83964419364924,13.0,6.0,2.0,6.0,6.0
0.06413292457734286,3.6221217527803873,2.3188191254563457,0.6542714160092541,0.08333333333333333,-0.5233880844667933,1.3033026273240411,10.0,0.65,33,790,0,6510,1,82.0,1.0,82.0,2.0,56.0,0.4908840656280518,1.5006330013275146,6.5996902655,0.0,0.0,109.0,102.0,0.0,76.0,102.0,109.0,1.500230073928833,292.09337997436523,293.59361004829407,292.5842700004577,13.0,7.0,2.0,7.0,7.0
